,Symbol,Strike,CallPut,ExpiryDays,SpotPrice,StockPrice,RiskfreeRate,ImpliedVolatility
1767,SPY150918P00125000,125.0,Put,214,0.53,209.78,0.02,-1.0
1768,SPY150930P00125000,125.0,Put,226,0.56,209.78,0.02,-1.0
1769,SPY150918P00130000,130.0,Put,214,0.66,209.78,0.02,-1.0
1770,SPY150930P00130000,130.0,Put,226,0.68,209.78,0.02,-1.0
1771,SPY150918P00135000,135.0,Put,214,0.67,209.78,0.02,-1.0
1772,SPY150930P00135000,135.0,Put,226,0.82,209.78,0.02,-1.0
1773,SPY150918P00140000,140.0,Put,214,0.92,209.78,0.02,-1.0
1774,SPY150930P00140000,140.0,Put,226,1.0,209.78,0.02,-1.0
1775,SPY150918P00145000,145.0,Put,214,1.09,209.78,0.02,-1.0
1776,SPY150930P00145000,145.0,Put,226,1.165,209.78,0.02,-1.0
1777,SPY150918P00150000,150.0,Put,214,1.29,209.78,0.02,-1.0
1778,SPY150930P00150000,150.0,Put,226,1.44,209.78,0.02,-1.0
1779,SPY150918P00155000,155.0,Put,214,1.515,209.78,0.02,-1.0
1780,SPY150930P00155000,155.0,Put,226,1.61,209.78,0.02,-1.0
1781,SPY150918P00160000,160.0,Put,214,1.81,209.78,0.02,-1.0
1782,SPY150930P00160000,160.0,Put,226,2.03,209.78,0.02,-1.0
1783,SPY150918P00165000,165.0,Put,214,2.17,209.78,0.02,-1.0
1784,SPY150930P00165000,165.0,Put,226,2.32,209.78,0.02,-1.0
1785,SPY150918P00170000,170.0,Put,214,2.57,209.78,0.02,-1.0
1786,SPY150930P00170000,170.0,Put,226,2.8,209.78,0.02,-1.0
1787,SPY150918P00175000,175.0,Put,214,3.11,209.78,0.02,-1.0
1788,SPY150930P00175000,175.0,Put,226,3.275,209.78,0.02,-1.0
1789,SPY150918P00176000,176.0,Put,214,3.15,209.78,0.02,-1.0
1790,SPY150918P00177000,177.0,Put,214,3.265,209.78,0.02,-1.0
1791,SPY150930P00177000,177.0,Put,226,3.54,209.78,0.02,-1.0
1792,SPY150918P00178000,178.0,Put,214,3.45,209.78,0.02,-1.0
1793,SPY150930P00178000,178.0,Put,226,3.6,209.78,0.02,-1.0
1794,SPY150918P00179000,179.0,Put,214,3.515,209.78,0.02,-1.0
1795,SPY150930P00179000,179.0,Put,226,3.765,209.78,0.02,-1.0
1796,SPY150918P00180000,180.0,Put,214,3.7,209.78,0.02,0.243158772166
1797,SPY150930P00180000,180.0,Put,226,3.94,209.78,0.02,0.243040255471
1798,SPY150918P00181000,181.0,Put,214,3.78,209.78,0.02,0.239790633808
1799,SPY150930P00181000,181.0,Put,226,4.055,209.78,0.02,0.240744066921
1800,SPY150918P00182000,182.0,Put,214,3.92,209.78,0.02,0.237986744137
1801,SPY150930P00182000,182.0,Put,226,4.13,209.78,0.02,-1.0
1802,SPY150918P00183000,183.0,Put,214,4.16,209.78,0.02,-1.0
1803,SPY150930P00183000,183.0,Put,226,4.41,209.78,0.02,-1.0
1804,SPY150918P00184000,184.0,Put,214,4.3,209.78,0.02,-1.0
1805,SPY150930P00184000,184.0,Put,226,4.495,209.78,0.02,-1.0
1806,SPY150918P00185000,185.0,Put,214,4.45,209.78,0.02,-1.0
1807,SPY150930P00185000,185.0,Put,226,4.65,209.78,0.02,-1.0
1808,SPY150918P00186000,186.0,Put,214,4.58,209.78,0.02,0.231146985555
1809,SPY150930P00186000,186.0,Put,226,4.815,209.78,0.02,0.230622903648
1810,SPY150918P00187000,187.0,Put,214,4.75,209.78,0.02,0.229261401569
1811,SPY150930P00187000,187.0,Put,226,4.97,209.78,0.02,0.228478304493
1812,SPY150918P00188000,188.0,Put,214,4.9,209.78,0.02,0.227015541888
1813,SPY150930P00188000,188.0,Put,226,5.115,209.78,0.02,0.226027032144
1814,SPY150918P00189000,189.0,Put,214,5.095,209.78,0.02,0.225395222289
1815,SPY150930P00189000,189.0,Put,226,5.3,209.78,0.02,0.224132521135
1816,SPY150918P00190000,190.0,Put,214,5.35,209.78,0.02,0.224787169543
1817,SPY150930P00190000,190.0,Put,226,5.54,209.78,0.02,0.22318239033
1818,SPY150918P00191000,191.0,Put,214,5.47,209.78,0.02,0.221339895904
1819,SPY150930P00191000,191.0,Put,226,5.735,209.78,0.02,0.221235855535
1820,SPY150918P00192000,192.0,Put,214,5.73,209.78,0.02,0.220581492479
1821,SPY150930P00192000,192.0,Put,226,5.94,209.78,0.02,0.219375580973
1822,SPY150918P00193000,193.0,Put,214,5.88,209.78,0.02,0.217543298835
1823,SPY150930P00193000,193.0,Put,226,6.15,209.78,0.02,0.217491414114
1824,SPY150918P00194000,194.0,Put,214,6.08,209.78,0.02,0.215362225045
1825,SPY150930P00194000,194.0,Put,226,6.36,209.78,0.02,0.215482987298
1826,SPY150918P00195000,195.0,Put,214,6.325,209.78,0.02,0.213895470034
1827,SPY150930P00195000,195.0,Put,226,6.595,209.78,0.02,0.213801868994
1828,SPY150918P00196000,196.0,Put,214,6.56,209.78,0.02,0.212091240543
1829,SPY150930P00196000,196.0,Put,226,6.82,209.78,0.02,0.211804063181
1830,SPY150918P00197000,197.0,Put,214,6.815,209.78,0.02,0.210503249726
1831,SPY150930P00197000,197.0,Put,226,7.1,209.78,0.02,0.210639843043
1832,SPY150918P00198000,198.0,Put,214,7.065,209.78,0.02,0.208780960139
1833,SPY150930P00198000,198.0,Put,226,7.34,209.78,0.02,0.208715080715
1834,SPY150918P00199000,199.0,Put,214,7.46,209.78,0.02,0.209278434137
1835,SPY150930P00199000,199.0,Put,226,7.6,209.78,0.02,0.20685779983
1836,SPY150918P00200000,200.0,Put,214,7.67,209.78,0.02,0.206398949241
1837,SPY150930P00200000,200.0,Put,226,7.95,209.78,0.02,0.206395024193
1838,SPY150918P00201000,201.0,Put,214,7.9,209.78,0.02,0.203745994801
1839,SPY150930P00201000,201.0,Put,226,8.185,209.78,0.02,0.20385647038
1840,SPY150918P00202000,202.0,Put,214,8.19,209.78,0.02,0.20197530288
1841,SPY150930P00202000,202.0,Put,226,8.45,209.78,0.02,0.201684246902
1842,SPY150918P00203000,203.0,Put,214,8.505,209.78,0.02,0.200463444915
1843,SPY150930P00203000,203.0,Put,226,8.78,209.78,0.02,0.200426623085
1844,SPY150918P00204000,204.0,Put,214,8.835,209.78,0.02,0.199030643488
1845,SPY150930P00204000,204.0,Put,226,9.145,209.78,0.02,0.199566659574
1846,SPY150918P00205000,205.0,Put,214,9.17,209.78,0.02,0.197506235347
1847,SPY150930P00205000,205.0,Put,226,9.47,209.78,0.02,0.197895774457
1848,SPY150918P00206000,206.0,Put,214,9.49,209.78,0.02,0.195564493916
1849,SPY150930P00206000,206.0,Put,226,9.85,209.78,0.02,0.196930923513
1850,SPY150918P00207000,207.0,Put,214,9.87,209.78,0.02,0.194416934178
1851,SPY150930P00207000,207.0,Put,226,10.205,209.78,0.02,0.1953996085
1852,SPY150918P00208000,208.0,Put,214,10.24,209.78,0.02,0.192988596274
1853,SPY150930P00208000,208.0,Put,226,10.59,209.78,0.02,0.194229333184
1854,SPY150918P00209000,209.0,Put,214,10.75,209.78,0.02,0.193484955271
1855,SPY150930P00209000,209.0,Put,226,10.985,209.78,0.02,0.192929147226
1856,SPY150918P00210000,210.0,Put,214,11.115,209.78,0.02,0.191520346674
1857,SPY150930P00210000,210.0,Put,226,11.4,209.78,0.02,0.191789962636
1858,SPY150918P00211000,211.0,Put,214,11.495,209.78,0.02,0.189621528347
1859,SPY150930P00211000,211.0,Put,226,11.83,209.78,0.02,0.190714065287
1860,SPY150918P00212000,212.0,Put,214,11.95,209.78,0.02,0.188712483003
1861,SPY150930P00212000,212.0,Put,226,12.255,209.78,0.02,0.189383824458
1862,SPY150918P00213000,213.0,Put,214,12.445,209.78,0.02,0.188231280537
1863,SPY150930P00213000,213.0,Put,226,12.75,209.78,0.02,0.188935161517
1864,SPY150930P00214000,214.0,Put,226,13.21,209.78,0.02,0.187767235792
1865,SPY150918P00215000,215.0,Put,214,13.415,209.78,0.02,0.186365320476
1866,SPY150930P00215000,215.0,Put,226,13.73,209.78,0.02,0.18732672439
1867,SPY150918P00216000,216.0,Put,214,13.945,209.78,0.02,0.185849505706
1868,SPY150918P00217000,217.0,Put,214,14.48,209.78,0.02,0.18523251676
1869,SPY150918P00220000,220.0,Put,214,16.3,209.78,0.02,0.185438267708
1870,SPY150930P00220000,220.0,Put,226,16.58,209.78,0.02,0.186141766262
1871,SPY150918P00225000,225.0,Put,214,19.82,209.78,0.02,0.190004683466
1872,SPY150918P00230000,230.0,Put,214,23.74,209.78,0.02,0.197315676883
1873,SPY150930P00230000,230.0,Put,226,23.88,209.78,0.02,0.196171591806
1874,SPY150918P00235000,235.0,Put,214,28.015,209.78,0.02,0.207781165063
1875,SPY150918P00240000,240.0,Put,214,32.525,209.78,0.02,0.220106547479
1876,SPY150930P00245000,245.0,Put,226,37.475,209.78,0.02,0.235501082993
1877,SPY150918P00250000,250.0,Put,214,42.88,209.78,0.02,0.267046807517
1878,SPY150918P00260000,260.0,Put,214,52.35,209.78,0.02,0.292816577379
1879,SPY150918P00275000,275.0,Put,214,67.28,209.78,0.02,0.341433030347
1880,SPY150930P00275000,275.0,Put,226,67.39,209.78,0.02,0.338011742186
1881,SPY150918P00280000,280.0,Put,214,72.26,209.78,0.02,0.356695664587
1882,SPY150930P00280000,280.0,Put,226,72.48,209.78,0.02,0.355439729025
1883,SPY150918P00285000,285.0,Put,214,77.26,209.78,0.02,0.37198293858
1884,SPY150930P00285000,285.0,Put,226,77.34,209.78,0.02,0.367410972727
1885,SPY150918P00290000,290.0,Put,214,82.25,209.78,0.02,0.386638502492
1886,SPY150918P00295000,295.0,Put,214,87.365,209.78,0.02,0.403881329125
1887,SPY150918P00300000,300.0,Put,214,91.915,209.78,0.02,0.407189733032
1888,SPY150918P00305000,305.0,Put,214,97.265,209.78,0.02,0.429542177764
1889,SPY151219C00070000,70.0,Call,306,139.85,209.78,0.02,-1.0
1890,SPY151219C00075000,75.0,Call,306,134.435,209.78,0.02,-1.0
1891,SPY151219C00080000,80.0,Call,306,129.835,209.78,0.02,-1.0
1892,SPY151219C00085000,85.0,Call,306,124.85,209.78,0.02,-1.0
1893,SPY151219C00090000,90.0,Call,306,119.835,209.78,0.02,-1.0
1894,SPY151219C00095000,95.0,Call,306,114.845,209.78,0.02,-1.0
1895,SPY151219C00100000,100.0,Call,306,109.6,209.78,0.02,-1.0
1896,SPY151219C00105000,105.0,Call,306,104.75,209.78,0.02,-1.0
1897,SPY151219C00110000,110.0,Call,306,100.025,209.78,0.02,-1.0
1898,SPY151219C00115000,115.0,Call,306,94.73,209.78,0.02,-1.0
1899,SPY151219C00120000,120.0,Call,306,89.57,209.78,0.02,-1.0
1900,SPY151219C00125000,125.0,Call,306,85.265,209.78,0.02,-1.0
1901,SPY151219C00130000,130.0,Call,306,79.79,209.78,0.02,-1.0
1902,SPY151219C00135000,135.0,Call,306,75.02,209.78,0.02,-1.0
1903,SPY151219C00140000,140.0,Call,306,70.08,209.78,0.02,-1.0
1904,SPY151219C00145000,145.0,Call,306,65.0,209.78,0.02,-1.0
1905,SPY151231C00145000,145.0,Call,318,65.06,209.78,0.02,-1.0
1906,SPY151219C00150000,150.0,Call,306,60.145,209.78,0.02,-1.0
1907,SPY151231C00150000,150.0,Call,318,60.48,209.78,0.02,-1.0
1908,SPY151219C00155000,155.0,Call,306,55.45,209.78,0.02,-1.0
1909,SPY151231C00155000,155.0,Call,318,55.75,209.78,0.02,-1.0
1910,SPY151219C00160000,160.0,Call,306,51.0,209.78,0.02,-1.0
1911,SPY151231C00160000,160.0,Call,318,51.065,209.78,0.02,-1.0
1912,SPY151219C00161000,161.0,Call,306,49.85,209.78,0.02,-1.0
1913,SPY151219C00165000,165.0,Call,306,46.2,209.78,0.02,-1.0
1914,SPY151231C00165000,165.0,Call,318,46.49,209.78,0.02,-1.0
1915,SPY151219C00170000,170.0,Call,306,41.66,209.78,0.02,-1.0
1916,SPY151231C00170000,170.0,Call,318,41.98,209.78,0.02,-1.0
1917,SPY151219C00175000,175.0,Call,306,37.43,209.78,0.02,-1.0
1918,SPY151219C00180000,180.0,Call,306,33.13,209.78,0.02,0.109525078957
1919,SPY151219C00181000,181.0,Call,306,32.315,209.78,0.02,0.115368538548
1920,SPY151219C00182000,182.0,Call,306,31.465,209.78,0.02,0.1181179078
1921,SPY151219C00183000,183.0,Call,306,30.625,209.78,0.02,0.120471030551
1922,SPY151219C00184000,184.0,Call,306,29.78,209.78,0.02,0.122221557593
1923,SPY151219C00185000,185.0,Call,306,28.975,209.78,0.02,0.124402193237
1924,SPY151219C00186000,186.0,Call,306,28.15,209.78,0.02,0.125489778957
1925,SPY151219C00187000,187.0,Call,306,27.345,209.78,0.02,0.126736532573
1926,SPY151219C00188000,188.0,Call,306,26.535,209.78,0.02,0.127472932719
1927,SPY151219C00189000,189.0,Call,306,25.735,209.78,0.02,0.128123872174
1928,SPY151219C00190000,190.0,Call,306,24.935,209.78,0.02,0.128466391725
1929,SPY151231C00190000,190.0,Call,318,25.06,209.78,0.02,0.12654793837
1930,SPY151219C00191000,191.0,Call,306,24.165,209.78,0.02,0.129176632475
1931,SPY151219C00192000,192.0,Call,306,23.19,209.78,0.02,0.125338704559
1932,SPY151231C00192000,192.0,Call,318,23.525,209.78,0.02,0.127739966622
1933,SPY151219C00193000,193.0,Call,306,22.615,209.78,0.02,0.129521580375
1934,SPY151231C00193000,193.0,Call,318,22.73,209.78,0.02,0.127385287387
1935,SPY151219C00194000,194.0,Call,306,21.845,209.78,0.02,0.129415681468
1936,SPY151231C00194000,194.0,Call,318,21.97,209.78,0.02,0.127475233879
1937,SPY151219C00195000,195.0,Call,306,21.095,209.78,0.02,0.129611873294
1938,SPY151231C00195000,195.0,Call,318,21.225,209.78,0.02,0.127763223851
1939,SPY151219C00196000,196.0,Call,306,20.285,209.78,0.02,0.128294169027
1940,SPY151231C00196000,196.0,Call,318,20.475,209.78,0.02,0.127503093968
1941,SPY151219C00197000,197.0,Call,306,19.605,209.78,0.02,0.129052311598
1942,SPY151231C00197000,197.0,Call,318,19.74,209.78,0.02,0.127298190294
1943,SPY151219C00198000,198.0,Call,306,18.87,209.78,0.02,0.128637923143
1944,SPY151231C00198000,198.0,Call,318,19.005,209.78,0.02,0.126891581633
1945,SPY151219C00199000,199.0,Call,306,18.155,209.78,0.02,0.128347104059
1946,SPY151231C00199000,199.0,Call,318,18.28,209.78,0.02,0.126449731934
1947,SPY151219C00200000,200.0,Call,306,17.3,209.78,0.02,0.125644982846
1948,SPY151231C00200000,200.0,Call,318,17.57,209.78,0.02,0.126045136527
1949,SPY151219C00205000,205.0,Call,306,14.0,209.78,0.02,0.124399580803
1950,SPY151231C00205000,205.0,Call,318,14.23,209.78,0.02,0.124095268225
1951,SPY151219C00210000,210.0,Call,306,10.95,209.78,0.02,0.121377995423
1952,SPY151231C00210000,210.0,Call,318,11.1,209.78,0.02,0.120079304031
1953,SPY151219C00215000,215.0,Call,306,8.275,209.78,0.02,0.118010822511
1954,SPY151231C00215000,215.0,Call,318,8.405,209.78,0.02,0.116624117019
1955,SPY151219C00220000,220.0,Call,306,5.84,209.78,0.02,0.112249968481
1956,SPY151231C00220000,220.0,Call,318,5.98,209.78,0.02,0.111274189869
1957,SPY151219C00225000,225.0,Call,306,3.94,209.78,0.02,0.107670841264
1958,SPY151231C00225000,225.0,Call,318,4.145,209.78,0.02,0.107979574111
1959,SPY151219C00230000,230.0,Call,306,2.38,209.78,0.02,0.101318774063
1960,SPY151231C00230000,230.0,Call,318,2.5,209.78,0.02,0.100930751962
1961,SPY151219C00235000,235.0,Call,306,1.42,209.78,0.02,-1.0
1962,SPY151231C00235000,235.0,Call,318,1.61,209.78,0.02,-1.0
1963,SPY151219C00240000,240.0,Call,306,0.84,209.78,0.02,-1.0
1964,SPY151219C00245000,245.0,Call,306,0.44,209.78,0.02,-1.0
1965,SPY151231C00245000,245.0,Call,318,0.5,209.78,0.02,-1.0
1966,SPY151219C00250000,250.0,Call,306,0.24,209.78,0.02,-1.0
1967,SPY151231C00250000,250.0,Call,318,0.275,209.78,0.02,-1.0
1968,SPY151219C00255000,255.0,Call,306,0.175,209.78,0.02,-1.0
1969,SPY151231C00255000,255.0,Call,318,0.16,209.78,0.02,-1.0
1970,SPY151219C00260000,260.0,Call,306,0.08,209.78,0.02,-1.0
1971,SPY151231C00260000,260.0,Call,318,0.06,209.78,0.02,-1.0
1972,SPY151219C00265000,265.0,Call,306,0.07,209.78,0.02,-1.0
1973,SPY151219C00270000,270.0,Call,306,0.05,209.78,0.02,-1.0
1974,SPY151231C00270000,270.0,Call,318,0.02,209.78,0.02,-1.0
1975,SPY151219C00275000,275.0,Call,306,0.04,209.78,0.02,-1.0
1976,SPY151219C00280000,280.0,Call,306,0.03,209.78,0.02,-1.0
1977,SPY151219C00285000,285.0,Call,306,0.01,209.78,0.02,-1.0
1978,SPY151219C00290000,290.0,Call,306,0.04,209.78,0.02,-1.0
1979,SPY151219P00010000,10.0,Put,306,0.01,209.78,0.02,-1.0
1980,SPY151219P00015000,15.0,Put,306,0.02,209.78,0.02,-1.0
1981,SPY151219P00020000,20.0,Put,306,0.02,209.78,0.02,-1.0
1982,SPY151219P00025000,25.0,Put,306,0.02,209.78,0.02,-1.0
1983,SPY151219P00030000,30.0,Put,306,0.01,209.78,0.02,-1.0
1984,SPY151219P00035000,35.0,Put,306,0.03,209.78,0.02,-1.0
1985,SPY151219P00040000,40.0,Put,306,0.02,209.78,0.02,-1.0
1986,SPY151219P00045000,45.0,Put,306,0.02,209.78,0.02,-1.0
1987,SPY151219P00050000,50.0,Put,306,0.04,209.78,0.02,-1.0
1988,SPY151219P00055000,55.0,Put,306,0.03,209.78,0.02,-1.0
1989,SPY151219P00060000,60.0,Put,306,0.06,209.78,0.02,-1.0
1990,SPY151219P00065000,65.0,Put,306,0.07,209.78,0.02,-1.0
1991,SPY151219P00070000,70.0,Put,306,0.09,209.78,0.02,-1.0
1992,SPY151219P00075000,75.0,Put,306,0.09,209.78,0.02,-1.0
1993,SPY151219P00080000,80.0,Put,306,0.16,209.78,0.02,-1.0
1994,SPY151219P00085000,85.0,Put,306,0.19,209.78,0.02,-1.0
1995,SPY151219P00090000,90.0,Put,306,0.21,209.78,0.02,-1.0
1996,SPY151219P00095000,95.0,Put,306,0.26,209.78,0.02,-1.0
1997,SPY151219P00100000,100.0,Put,306,0.355,209.78,0.02,-1.0
1998,SPY151219P00105000,105.0,Put,306,0.435,209.78,0.02,-1.0
1999,SPY151219P00110000,110.0,Put,306,0.535,209.78,0.02,-1.0
2000,SPY151219P00115000,115.0,Put,306,0.63,209.78,0.02,-1.0
2001,SPY151219P00120000,120.0,Put,306,0.77,209.78,0.02,-1.0
2002,SPY151219P00125000,125.0,Put,306,0.9,209.78,0.02,-1.0
2003,SPY151219P00130000,130.0,Put,306,1.08,209.78,0.02,-1.0
2004,SPY151219P00135000,135.0,Put,306,1.23,209.78,0.02,-1.0
2005,SPY151219P00140000,140.0,Put,306,1.54,209.78,0.02,-1.0
2006,SPY151231P00140000,140.0,Put,318,1.6,209.78,0.02,-1.0
2007,SPY151219P00145000,145.0,Put,306,1.765,209.78,0.02,-1.0
2008,SPY151231P00145000,145.0,Put,318,2.0,209.78,0.02,-1.0
2009,SPY151219P00150000,150.0,Put,306,2.09,209.78,0.02,-1.0
2010,SPY151231P00150000,150.0,Put,318,2.215,209.78,0.02,-1.0
2011,SPY151219P00155000,155.0,Put,306,2.42,209.78,0.02,-1.0
2012,SPY151231P00155000,155.0,Put,318,2.59,209.78,0.02,-1.0
2013,SPY151219P00160000,160.0,Put,306,2.845,209.78,0.02,-1.0
2014,SPY151231P00160000,160.0,Put,318,3.04,209.78,0.02,-1.0
2015,SPY151219P00161000,161.0,Put,306,2.95,209.78,0.02,-1.0
2016,SPY151219P00165000,165.0,Put,306,3.37,209.78,0.02,-1.0
2017,SPY151231P00165000,165.0,Put,318,3.555,209.78,0.02,-1.0
2018,SPY151219P00170000,170.0,Put,306,3.96,209.78,0.02,-1.0
2019,SPY151231P00170000,170.0,Put,318,4.15,209.78,0.02,-1.0
2020,SPY151219P00175000,175.0,Put,306,4.63,209.78,0.02,0.249883487649
2021,SPY151231P00175000,175.0,Put,318,4.835,209.78,0.02,0.249873800605
2022,SPY151219P00180000,180.0,Put,306,5.39,209.78,0.02,-1.0
2023,SPY151231P00180000,180.0,Put,318,5.625,209.78,0.02,-1.0
2024,SPY151219P00181000,181.0,Put,306,5.535,209.78,0.02,-1.0
2025,SPY151231P00181000,181.0,Put,318,5.79,209.78,0.02,0.240078834998
2026,SPY151219P00182000,182.0,Put,306,5.7,209.78,0.02,0.237674094796
2027,SPY151231P00182000,182.0,Put,318,5.97,209.78,0.02,0.238484102894
2028,SPY151219P00183000,183.0,Put,306,5.88,209.78,0.02,0.236010602702
2029,SPY151231P00183000,183.0,Put,318,6.07,209.78,0.02,0.235439675186
2030,SPY151219P00184000,184.0,Put,306,6.065,209.78,0.02,0.234466567722
2031,SPY151231P00184000,184.0,Put,318,6.26,209.78,0.02,0.234030406603
2032,SPY151219P00185000,185.0,Put,306,6.29,209.78,0.02,0.23353940011
2033,SPY151231P00185000,185.0,Put,318,6.46,209.78,0.02,0.232605513302
2034,SPY151219P00186000,186.0,Put,306,6.45,209.78,0.02,0.231305744241
2035,SPY151231P00186000,186.0,Put,318,6.655,209.78,0.02,0.230963720656
2036,SPY151219P00187000,187.0,Put,306,6.655,209.78,0.02,0.229759925459
2037,SPY151231P00187000,187.0,Put,318,6.865,209.78,0.02,0.229488104822
2038,SPY151219P00188000,188.0,Put,306,6.865,209.78,0.02,0.228216575243
2039,SPY151231P00188000,188.0,Put,318,7.075,209.78,0.02,0.227932873386
2040,SPY151219P00189000,189.0,Put,306,7.075,209.78,0.02,0.226590278868
2041,SPY151219P00190000,190.0,Put,306,7.37,209.78,0.02,0.226260322096
2042,SPY151231P00190000,190.0,Put,318,7.525,209.78,0.02,0.225054934185
2043,SPY151219P00191000,191.0,Put,306,7.53,209.78,0.02,0.223639590885
2044,SPY151219P00192000,192.0,Put,306,7.765,209.78,0.02,0.222138798295
2045,SPY151219P00193000,193.0,Put,306,8.01,209.78,0.02,0.220695314805
2046,SPY151231P00193000,193.0,Put,318,8.31,209.78,0.02,0.221735211418
2047,SPY151219P00194000,194.0,Put,306,8.265,209.78,0.02,0.219304120278
2048,SPY151219P00195000,195.0,Put,306,8.57,209.78,0.02,0.218567775066
2049,SPY151231P00195000,195.0,Put,318,8.765,209.78,0.02,0.217988092827
2050,SPY151219P00196000,196.0,Put,306,8.8,209.78,0.02,0.216681415698
2051,SPY151231P00196000,196.0,Put,318,9.035,209.78,0.02,0.216689904544
2052,SPY151219P00197000,197.0,Put,306,9.2,209.78,0.02,0.217073378007
2053,SPY151219P00198000,198.0,Put,306,9.35,209.78,0.02,0.213689812943
2054,SPY151231P00198000,198.0,Put,318,9.74,209.78,0.02,0.215924009284
2055,SPY151219P00199000,199.0,Put,306,9.665,209.78,0.02,0.212636988802
2056,SPY151231P00199000,199.0,Put,318,10.0,209.78,0.02,0.214064326153
2057,SPY151219P00200000,200.0,Put,306,10.0,209.78,0.02,0.211760537126
2058,SPY151231P00200000,200.0,Put,318,10.205,209.78,0.02,0.211343630531
2059,SPY151219P00205000,205.0,Put,306,11.63,209.78,0.02,0.205014177603
2060,SPY151231P00205000,205.0,Put,318,12.1,209.78,0.02,0.208220828094
2061,SPY151219P00210000,210.0,Put,306,13.63,209.78,0.02,0.200336228936
2062,SPY151231P00210000,210.0,Put,318,14.08,209.78,0.02,0.203261608289
2063,SPY151219P00215000,215.0,Put,306,16.045,209.78,0.02,0.197962779981
2064,SPY151231P00215000,215.0,Put,318,16.215,209.78,0.02,0.197355413456
2065,SPY151219P00220000,220.0,Put,306,18.71,209.78,0.02,0.195694343057
2066,SPY151231P00220000,220.0,Put,318,18.94,209.78,0.02,0.196006794952
2067,SPY151219P00225000,225.0,Put,306,21.88,209.78,0.02,0.196789448799
2068,SPY151231P00225000,225.0,Put,318,22.08,209.78,0.02,0.196884965195
2069,SPY151219P00230000,230.0,Put,306,25.48,209.78,0.02,0.200827610028
2070,SPY151219P00235000,235.0,Put,306,29.085,209.78,0.02,0.202325448795
2071,SPY151219P00240000,240.0,Put,306,33.32,209.78,0.02,0.210647382176
2072,SPY151219P00245000,245.0,Put,306,38.085,209.78,0.02,0.225448923214
2073,SPY151219P00250000,250.0,Put,306,45.14,209.78,0.02,0.274084482519
2074,SPY151219P00255000,255.0,Put,306,48.3,209.78,0.02,0.262885241558
2075,SPY151219P00260000,260.0,Put,306,52.785,209.78,0.02,0.270667379362
2076,SPY151219P00265000,265.0,Put,306,57.765,209.78,0.02,0.285783687742
2077,SPY151219P00270000,270.0,Put,306,63.2,209.78,0.02,0.308013011374
2078,SPY151219P00275000,275.0,Put,306,68.61,209.78,0.02,0.32944067664
2079,SPY151219P00280000,280.0,Put,306,73.65,209.78,0.02,0.344349915439
2080,SPY151219P00300000,300.0,Put,306,92.86,209.78,0.02,0.383741154184
2081,SPY151219P00305000,305.0,Put,306,98.37,209.78,0.02,0.405300003162
2082,SPY151219P00310000,310.0,Put,306,102.675,209.78,0.02,0.40495229418
2083,SPY160115C00090000,90.0,Call,333,120.08,209.78,0.02,-1.0
2084,SPY160115C00100000,100.0,Call,333,110.06,209.78,0.02,-1.0
2085,SPY160115C00104000,104.0,Call,333,104.54,209.78,0.02,-1.0
2086,SPY160115C00105000,105.0,Call,333,104.73,209.78,0.02,-1.0
2087,SPY160115C00111000,111.0,Call,333,99.2,209.78,0.02,-1.0
2088,SPY160115C00114000,114.0,Call,333,96.29,209.78,0.02,-1.0
2089,SPY160115C00120000,120.0,Call,333,89.575,209.78,0.02,-1.0
2090,SPY160115C00130000,130.0,Call,333,79.775,209.78,0.02,-1.0
2091,SPY160115C00135000,135.0,Call,333,74.745,209.78,0.02,-1.0
2092,SPY160115C00140000,140.0,Call,333,70.335,209.78,0.02,-1.0
2093,SPY160115C00145000,145.0,Call,333,64.56,209.78,0.02,-1.0
2094,SPY160115C00150000,150.0,Call,333,60.4,209.78,0.02,-1.0
2095,SPY160115C00155000,155.0,Call,333,55.78,209.78,0.02,-1.0
2096,SPY160115C00160000,160.0,Call,333,51.05,209.78,0.02,-1.0
2097,SPY160115C00165000,165.0,Call,333,46.365,209.78,0.02,-1.0
2098,SPY160115C00168000,168.0,Call,333,43.86,209.78,0.02,-1.0
2099,SPY160115C00169000,169.0,Call,333,42.74,209.78,0.02,-1.0
2100,SPY160115C00170000,170.0,Call,333,41.9,209.78,0.02,-1.0
2101,SPY160115C00171000,171.0,Call,333,41.185,209.78,0.02,-1.0
2102,SPY160115C00172000,172.0,Call,333,40.31,209.78,0.02,-1.0
2103,SPY160115C00173000,173.0,Call,333,39.43,209.78,0.02,-1.0
2104,SPY160115C00174000,174.0,Call,333,38.555,209.78,0.02,-1.0
2105,SPY160115C00175000,175.0,Call,333,37.5,209.78,0.02,-1.0
2106,SPY160115C00176000,176.0,Call,333,36.765,209.78,0.02,-1.0
2107,SPY160115C00177000,177.0,Call,333,35.905,209.78,0.02,-1.0
2108,SPY160115C00178000,178.0,Call,333,35.06,209.78,0.02,0.084500789234
2109,SPY160115C00179000,179.0,Call,333,34.24,209.78,0.02,0.0999064381108
2110,SPY160115C00180000,180.0,Call,333,33.355,209.78,0.02,0.103597065458
2111,SPY160115C00181000,181.0,Call,333,32.525,209.78,0.02,0.10889392554
2112,SPY160115C00182000,182.0,Call,333,31.75,209.78,0.02,0.114868980687
2113,SPY160115C00183000,183.0,Call,333,30.89,209.78,0.02,0.116306901701
